ID,CD_GCUF,NM_UF,NM_UF_SIGLA,CD_GCMUN,NM_MUN_2016,AR_MUN_2016
3135,32,Espirito Santo,ES,3203007,IÚNA,461
3136,32,Espirito Santo,ES,3203056,JAGUARÉ,660
3137,32,Espirito Santo,ES,3203106,JERÔNIMO MONTEIRO,162
3138,32,Espirito Santo,ES,3203130,JOÃO NEIVA,285
3139,32,Espirito Santo,ES,3203163,LARANJA DA TERRA,458
3140,32,Espirito Santo,ES,3203205,LINHARES,3504
3141,32,Espirito Santo,ES,3203304,MANTENÓPOLIS,321
3142,32,Espirito Santo,ES,3203320,MARATAÍZES,130
3143,32,Espirito Santo,ES,3203346,MARECHAL FLORIANO,285
3144,32,Espirito Santo,ES,3203353,MARILÂNDIA,309
3145,32,Espirito Santo,ES,3203403,MIMOSO DO SUL,869
3146,32,Espirito Santo,ES,3203502,MONTANHA,1099
3147,32,Espirito Santo,ES,3203601,MUCURICI,540
3148,32,Espirito Santo,ES,3203700,MUNIZ FREIRE,679
3149,32,Espirito Santo,ES,3203809,MUQUI,327
3150,32,Espirito Santo,ES,3203908,NOVA VENÉCIA,1442
3151,32,Espirito Santo,ES,3204005,PANCAS,830
3152,32,Espirito Santo,ES,3204054,PEDRO CANÁRIO,434
3153,32,Espirito Santo,ES,3204104,PINHEIROS,973
3154,32,Espirito Santo,ES,3204203,PIÚMA,75
3155,32,Espirito Santo,ES,3204252,PONTO BELO,361
3156,32,Espirito Santo,ES,3204302,PRESIDENTE KENNEDY,584
3157,32,Espirito Santo,ES,3204351,RIO BANANAL,642
3158,32,Espirito Santo,ES,3204401,RIO NOVO DO SUL,204
3159,32,Espirito Santo,ES,3204500,SANTA LEOPOLDINA,718
3160,32,Espirito Santo,ES,3204559,SANTA MARIA DE JETIBÁ,735
3161,32,Espirito Santo,ES,3204609,SANTA TERESA,683
3162,32,Espirito Santo,ES,3204658,SÃO DOMINGOS DO NORTE,299
3163,32,Espirito Santo,ES,3204708,SÃO GABRIEL DA PALHA,435
3164,32,Espirito Santo,ES,3204807,SÃO JOSÉ DO CALÇADO,273
3165,32,Espirito Santo,ES,3204906,SÃO MATEUS,2339
3166,32,Espirito Santo,ES,3204955,SÃO ROQUE DO CANAÃ,342
3167,32,Espirito Santo,ES,3205002,SERRA,548
3168,32,Espirito Santo,ES,3205010,SOORETAMA,587
3169,32,Espirito Santo,ES,3205036,VARGEM ALTA,418
3170,32,Espirito Santo,ES,3205069,VENDA NOVA DO IMIGRANTE,186
3171,32,Espirito Santo,ES,3205101,VIANA,312
3172,32,Espirito Santo,ES,3205150,VILA PAVÃO,433
3173,32,Espirito Santo,ES,3205176,VILA VALÉRIO,470
3174,32,Espirito Santo,ES,3205200,VILA VELHA,210
3175,32,Espirito Santo,ES,3205309,VITÓRIA,97
3176,33,Rio de Janeiro,RJ,3300100,ANGRA DOS REIS,825
3177,33,Rio de Janeiro,RJ,3300159,APERIBÉ,95
3178,33,Rio de Janeiro,RJ,3300209,ARARUAMA,638
3179,33,Rio de Janeiro,RJ,3300225,AREAL,111
3180,33,Rio de Janeiro,RJ,3300233,ARMAÇÃO DOS BÚZIOS,70
3181,33,Rio de Janeiro,RJ,3300258,ARRAIAL DO CABO,159
3182,33,Rio de Janeiro,RJ,3300308,BARRA DO PIRAÍ,579
3183,33,Rio de Janeiro,RJ,3300407,BARRA MANSA,547
3184,33,Rio de Janeiro,RJ,3300456,BELFORD ROXO,79
3185,33,Rio de Janeiro,RJ,3300506,BOM JARDIM,385
3186,33,Rio de Janeiro,RJ,3300605,BOM JESUS DO ITABAPOANA,597
3187,33,Rio de Janeiro,RJ,3300704,CABO FRIO,410
3188,33,Rio de Janeiro,RJ,3300803,CACHOEIRAS DE MACACU,954
3189,33,Rio de Janeiro,RJ,3300902,CAMBUCI,562
3190,33,Rio de Janeiro,RJ,3300936,CARAPEBUS,308
3191,33,Rio de Janeiro,RJ,3300951,COMENDADOR LEVY GASPARIAN,107
3192,33,Rio de Janeiro,RJ,3301009,CAMPOS DOS GOYTACAZES,4027
3193,33,Rio de Janeiro,RJ,3301108,CANTAGALO,749
3194,33,Rio de Janeiro,RJ,3301157,CARDOSO MOREIRA,525
3195,33,Rio de Janeiro,RJ,3301207,CARMO,325
3196,33,Rio de Janeiro,RJ,3301306,CASIMIRO DE ABREU,461
3197,33,Rio de Janeiro,RJ,3301405,CONCEIÇÃO DE MACABU,347
3198,33,Rio de Janeiro,RJ,3301504,CORDEIRO,116
3199,33,Rio de Janeiro,RJ,3301603,DUAS BARRAS,375
3200,33,Rio de Janeiro,RJ,3301702,DUQUE DE CAXIAS,468
3201,33,Rio de Janeiro,RJ,3301801,ENGENHEIRO PAULO DE FRONTIN,139
3202,33,Rio de Janeiro,RJ,3301850,GUAPIMIRIM,358
3203,33,Rio de Janeiro,RJ,3301876,IGUABA GRANDE,52
3204,33,Rio de Janeiro,RJ,3301900,ITABORAÍ,430
3205,33,Rio de Janeiro,RJ,3302007,ITAGUAÍ,274
3206,33,Rio de Janeiro,RJ,3302056,ITALVA,294
3207,33,Rio de Janeiro,RJ,3302106,ITAOCARA,431
3208,33,Rio de Janeiro,RJ,3302205,ITAPERUNA,1105
3209,33,Rio de Janeiro,RJ,3302254,ITATIAIA,245
3210,33,Rio de Janeiro,RJ,3302270,JAPERI,82
3211,33,Rio de Janeiro,RJ,3302304,LAJE DO MURIAÉ,250
3212,33,Rio de Janeiro,RJ,3302403,MACAÉ,1217
3213,33,Rio de Janeiro,RJ,3302452,MACUCO,78
3214,33,Rio de Janeiro,RJ,3302502,MAGÉ,394
3215,33,Rio de Janeiro,RJ,3302601,MANGARATIBA,359
3216,33,Rio de Janeiro,RJ,3302700,MARICÁ,363
3217,33,Rio de Janeiro,RJ,3302809,MENDES,97
3218,33,Rio de Janeiro,RJ,3302858,MESQUITA,41
3219,33,Rio de Janeiro,RJ,3302908,MIGUEL PEREIRA,289
3220,33,Rio de Janeiro,RJ,3303005,MIRACEMA,305
3221,33,Rio de Janeiro,RJ,3303104,NATIVIDADE,387
3222,33,Rio de Janeiro,RJ,3303203,NILÓPOLIS,19
3223,33,Rio de Janeiro,RJ,3303302,NITERÓI,134
3224,33,Rio de Janeiro,RJ,3303401,NOVA FRIBURGO,933
3225,33,Rio de Janeiro,RJ,3303500,NOVA IGUAÇU,518
3226,33,Rio de Janeiro,RJ,3303609,PARACAMBI,191
3227,33,Rio de Janeiro,RJ,3303708,PARAÍBA DO SUL,572
3228,33,Rio de Janeiro,RJ,3303807,PARATY,925
3229,33,Rio de Janeiro,RJ,3303856,PATY DO ALFERES,314
3230,33,Rio de Janeiro,RJ,3303906,PETRÓPOLIS,793
3231,33,Rio de Janeiro,RJ,3303955,PINHEIRAL,77
3232,33,Rio de Janeiro,RJ,3304003,PIRAÍ,505
3233,33,Rio de Janeiro,RJ,3304102,PORCIÚNCULA,292
3234,33,Rio de Janeiro,RJ,3304110,PORTO REAL,51
3235,33,Rio de Janeiro,RJ,3304128,QUATIS,286
3236,33,Rio de Janeiro,RJ,3304144,QUEIMADOS,76
3237,33,Rio de Janeiro,RJ,3304151,QUISSAMÃ,713
3238,33,Rio de Janeiro,RJ,3304201,RESENDE,1095
3239,33,Rio de Janeiro,RJ,3304300,RIO BONITO,459
3240,33,Rio de Janeiro,RJ,3304409,RIO CLARO,835
3241,33,Rio de Janeiro,RJ,3304508,RIO DAS FLORES,478
3242,33,Rio de Janeiro,RJ,3304524,RIO DAS OSTRAS,229
3243,33,Rio de Janeiro,RJ,3304557,RIO DE JANEIRO,1200
3244,33,Rio de Janeiro,RJ,3304607,SANTA MARIA MADALENA,815
3245,33,Rio de Janeiro,RJ,3304706,SANTO ANTÔNIO DE PÁDUA,603
3246,33,Rio de Janeiro,RJ,3304755,SÃO FRANCISCO DE ITABAPOANA,1122
3247,33,Rio de Janeiro,RJ,3304805,SÃO FIDÉLIS,1032
3248,33,Rio de Janeiro,RJ,3304904,SÃO GONÇALO,248
3249,33,Rio de Janeiro,RJ,3305000,SÃO JOÃO DA BARRA,455
3250,33,Rio de Janeiro,RJ,3305109,SÃO JOÃO DE MERITI,35
3251,33,Rio de Janeiro,RJ,3305133,SÃO JOSÉ DE UBÁ,250
3252,33,Rio de Janeiro,RJ,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,220
3253,33,Rio de Janeiro,RJ,3305208,SÃO PEDRO DA ALDEIA,333
3254,33,Rio de Janeiro,RJ,3305307,SÃO SEBASTIÃO DO ALTO,398
3255,33,Rio de Janeiro,RJ,3305406,SAPUCAIA,541
3256,33,Rio de Janeiro,RJ,3305505,SAQUAREMA,353
3257,33,Rio de Janeiro,RJ,3305554,SEROPÉDICA,284
3258,33,Rio de Janeiro,RJ,3305604,SILVA JARDIM,938
3259,33,Rio de Janeiro,RJ,3305703,SUMIDOURO,396
3260,33,Rio de Janeiro,RJ,3305752,TANGUÁ,146
3261,33,Rio de Janeiro,RJ,3305802,TERESÓPOLIS,771
3262,33,Rio de Janeiro,RJ,3305901,TRAJANO DE MORAES,590
3263,33,Rio de Janeiro,RJ,3306008,TRÊS RIOS,325
3264,33,Rio de Janeiro,RJ,3306107,VALENÇA,1305
3265,33,Rio de Janeiro,RJ,3306156,VARRE-SAI,202
3266,33,Rio de Janeiro,RJ,3306206,VASSOURAS,537
3267,33,Rio de Janeiro,RJ,3306305,VOLTA REDONDA,182
3268,35,São Paulo,SP,3500105,ADAMANTINA,412
3269,35,São Paulo,SP,3500204,ADOLFO,211
3270,35,São Paulo,SP,3500303,AGUAÍ,475
3271,35,São Paulo,SP,3500402,ÁGUAS DA PRATA,143
3272,35,São Paulo,SP,3500501,ÁGUAS DE LINDÓIA,60
3273,35,São Paulo,SP,3500550,ÁGUAS DE SANTA BÁRBARA,404
3274,35,São Paulo,SP,3500600,ÁGUAS DE SÃO PEDRO,4
3275,35,São Paulo,SP,3500709,AGUDOS,967
3276,35,São Paulo,SP,3500758,ALAMBARI,160
3277,35,São Paulo,SP,3500808,ALFREDO MARCONDES,119
3278,35,São Paulo,SP,3500907,ALTAIR,313
3279,35,São Paulo,SP,3501004,ALTINÓPOLIS,929
3280,35,São Paulo,SP,3501103,ALTO ALEGRE,319
3281,35,São Paulo,SP,3501152,ALUMÍNIO,84
3282,35,São Paulo,SP,3501202,ÁLVARES FLORENCE,362
3283,35,São Paulo,SP,3501301,ÁLVARES MACHADO,348
3284,35,São Paulo,SP,3501400,ÁLVARO DE CARVALHO,154
3285,35,São Paulo,SP,3501509,ALVINLÂNDIA,85
3286,35,São Paulo,SP,3501608,AMERICANA,134
3287,35,São Paulo,SP,3501707,AMÉRICO BRASILIENSE,123
3288,35,São Paulo,SP,3501806,AMÉRICO DE CAMPOS,253
3289,35,São Paulo,SP,3501905,AMPARO,445
3290,35,São Paulo,SP,3502002,ANALÂNDIA,326
3291,35,São Paulo,SP,3502101,ANDRADINA,964
3292,35,São Paulo,SP,3502200,ANGATUBA,1027
3293,35,São Paulo,SP,3502309,ANHEMBI,737
3294,35,São Paulo,SP,3502408,ANHUMAS,321
3295,35,São Paulo,SP,3502507,APARECIDA,121
3296,35,São Paulo,SP,3502606,APARECIDA D'OESTE,179
3297,35,São Paulo,SP,3502705,APIAÍ,974
3298,35,São Paulo,SP,3502754,ARAÇARIGUAMA,145
3299,35,São Paulo,SP,3502804,ARAÇATUBA,1167
3300,35,São Paulo,SP,3502903,ARAÇOIABA DA SERRA,255
3301,35,São Paulo,SP,3503000,ARAMINA,203
3302,35,São Paulo,SP,3503109,ARANDU,286
3303,35,São Paulo,SP,3503158,ARAPEÍ,157
3304,35,São Paulo,SP,3503208,ARARAQUARA,1004
3305,35,São Paulo,SP,3503307,ARARAS,645
3306,35,São Paulo,SP,3503356,ARCO-ÍRIS,265
3307,35,São Paulo,SP,3503406,AREALVA,505
3308,35,São Paulo,SP,3503505,AREIAS,305
3309,35,São Paulo,SP,3503604,AREIÓPOLIS,86
3310,35,São Paulo,SP,3503703,ARIRANHA,133
3311,35,São Paulo,SP,3503802,ARTUR NOGUEIRA,178
3312,35,São Paulo,SP,3503901,ARUJÁ,96
3313,35,São Paulo,SP,3503950,ASPÁSIA,69
3314,35,São Paulo,SP,3504008,ASSIS,461
3315,35,São Paulo,SP,3504107,ATIBAIA,479
3316,35,São Paulo,SP,3504206,AURIFLAMA,434
3317,35,São Paulo,SP,3504305,AVAÍ,541
3318,35,São Paulo,SP,3504404,AVANHANDAVA,338
3319,35,São Paulo,SP,3504503,AVARÉ,1213
3320,35,São Paulo,SP,3504602,BADY BASSITT,110
3321,35,São Paulo,SP,3504701,BALBINOS,92
3322,35,São Paulo,SP,3504800,BÁLSAMO,150
3323,35,São Paulo,SP,3504909,BANANAL,616
3324,35,São Paulo,SP,3505005,BARÃO DE ANTONINA,153
3325,35,São Paulo,SP,3505104,BARBOSA,205
3326,35,São Paulo,SP,3505203,BARIRI,444
3327,35,São Paulo,SP,3505302,BARRA BONITA,150
3328,35,São Paulo,SP,3505351,BARRA DO CHAPÉU,406
3329,35,São Paulo,SP,3505401,BARRA DO TURVO,1008
3330,35,São Paulo,SP,3505500,BARRETOS,1566
3331,35,São Paulo,SP,3505609,BARRINHA,146
3332,35,São Paulo,SP,3505708,BARUERI,66
3333,35,São Paulo,SP,3505807,BASTOS,171
3334,35,São Paulo,SP,3505906,BATATAIS,850
3335,35,São Paulo,SP,3506003,BAURU,668
3336,35,São Paulo,SP,3506102,BEBEDOURO,683
3337,35,São Paulo,SP,3506201,BENTO DE ABREU,302
3338,35,São Paulo,SP,3506300,BERNARDINO DE CAMPOS,244
3339,35,São Paulo,SP,3506359,BERTIOGA,492
3340,35,São Paulo,SP,3506409,BILAC,158
3341,35,São Paulo,SP,3506508,BIRIGUI,530
3342,35,São Paulo,SP,3506607,BIRITIBA-MIRIM,317
3343,35,São Paulo,SP,3506706,BOA ESPERANÇA DO SUL,691
3344,35,São Paulo,SP,3506805,BOCAINA,364
3345,35,São Paulo,SP,3506904,BOFETE,654
3346,35,São Paulo,SP,3507001,BOITUVA,249
3347,35,São Paulo,SP,3507100,BOM JESUS DOS PERDÕES,108
3348,35,São Paulo,SP,3507159,BOM SUCESSO DE ITARARÉ,134
3349,35,São Paulo,SP,3507209,BORÁ,119
3350,35,São Paulo,SP,3507308,BORACÉIA,122
3351,35,São Paulo,SP,3507407,BORBOREMA,552
3352,35,São Paulo,SP,3507456,BOREBI,348
3353,35,São Paulo,SP,3507506,BOTUCATU,1483
3354,35,São Paulo,SP,3507605,BRAGANÇA PAULISTA,513
3355,35,São Paulo,SP,3507704,BRAÚNA,195
3356,35,São Paulo,SP,3507753,BREJO ALEGRE,106
3357,35,São Paulo,SP,3507803,BRODOWSKI,278
3358,35,São Paulo,SP,3507902,BROTAS,1101
3359,35,São Paulo,SP,3508009,BURI,1196
3360,35,São Paulo,SP,3508108,BURITAMA,327
3361,35,São Paulo,SP,3508207,BURITIZAL,266
3362,35,São Paulo,SP,3508306,CABRÁLIA PAULISTA,240
3363,35,São Paulo,SP,3508405,CABREÚVA,260
3364,35,São Paulo,SP,3508504,CAÇAPAVA,369
3365,35,São Paulo,SP,3508603,CACHOEIRA PAULISTA,288
3366,35,São Paulo,SP,3508702,CACONDE,468
3367,35,São Paulo,SP,3508801,CAFELÂNDIA,920
3368,35,São Paulo,SP,3508900,CAIABU,253
3369,35,São Paulo,SP,3509007,CAIEIRAS,98
3370,35,São Paulo,SP,3509106,CAIUÁ,551
3371,35,São Paulo,SP,3509205,CAJAMAR,131
3372,35,São Paulo,SP,3509254,CAJATI,454
3373,35,São Paulo,SP,3509304,CAJOBI,177
3374,35,São Paulo,SP,3509403,CAJURU,660
3375,35,São Paulo,SP,3509452,CAMPINA DO MONTE ALEGRE,185
3376,35,São Paulo,SP,3509502,CAMPINAS,795
3377,35,São Paulo,SP,3509601,CAMPO LIMPO PAULISTA,79
3378,35,São Paulo,SP,3509700,CAMPOS DO JORDÃO,291
3379,35,São Paulo,SP,3509809,CAMPOS NOVOS PAULISTA,484
3380,35,São Paulo,SP,3509908,CANANÉIA,1237
3381,35,São Paulo,SP,3509957,CANAS,53
3382,35,São Paulo,SP,3510005,CÂNDIDO MOTA,596
3383,35,São Paulo,SP,3510104,CÂNDIDO RODRIGUES,71
3384,35,São Paulo,SP,3510153,CANITAR,57
3385,35,São Paulo,SP,3510203,CAPÃO BONITO,1640
3386,35,São Paulo,SP,3510302,CAPELA DO ALTO,170
3387,35,São Paulo,SP,3510401,CAPIVARI,323
3388,35,São Paulo,SP,3510500,CARAGUATATUBA,485
3389,35,São Paulo,SP,3510609,CARAPICUÍBA,35
3390,35,São Paulo,SP,3510708,CARDOSO,639
3391,35,São Paulo,SP,3510807,CASA BRANCA,864
3392,35,São Paulo,SP,3510906,CÁSSIA DOS COQUEIROS,192
3393,35,São Paulo,SP,3511003,CASTILHO,1065
3394,35,São Paulo,SP,3511102,CATANDUVA,291
3395,35,São Paulo,SP,3511201,CATIGUÁ,148
3396,35,São Paulo,SP,3511300,CEDRAL,198
3397,35,São Paulo,SP,3511409,CERQUEIRA CÉSAR,512
3398,35,São Paulo,SP,3511508,CERQUILHO,128
3399,35,São Paulo,SP,3511607,CESÁRIO LANGE,190
3400,35,São Paulo,SP,3511706,CHARQUEADA,176
3401,35,São Paulo,SP,3511904,CLEMENTINA,169
3402,35,São Paulo,SP,3512001,COLINA,422
3403,35,São Paulo,SP,3512100,COLÔMBIA,729
3404,35,São Paulo,SP,3512209,CONCHAL,183
3405,35,São Paulo,SP,3512308,CONCHAS,466
3406,35,São Paulo,SP,3512407,CORDEIRÓPOLIS,138
3407,35,São Paulo,SP,3512506,COROADOS,247
3408,35,São Paulo,SP,3512605,CORONEL MACEDO,304
3409,35,São Paulo,SP,3512704,CORUMBATAÍ,279
3410,35,São Paulo,SP,3512803,COSMÓPOLIS,155
3411,35,São Paulo,SP,3512902,COSMORAMA,442
3412,35,São Paulo,SP,3513009,COTIA,324
3413,35,São Paulo,SP,3513108,CRAVINHOS,311
3414,35,São Paulo,SP,3513207,CRISTAIS PAULISTA,385
3415,35,São Paulo,SP,3513306,CRUZÁLIA,149
3416,35,São Paulo,SP,3513405,CRUZEIRO,306
3417,35,São Paulo,SP,3513504,CUBATÃO,143
3418,35,São Paulo,SP,3513603,CUNHA,1407
3419,35,São Paulo,SP,3513702,DESCALVADO,754
3420,35,São Paulo,SP,3513801,DIADEMA,31
3421,35,São Paulo,SP,3513850,DIRCE REIS,88
3422,35,São Paulo,SP,3513900,DIVINOLÂNDIA,224
3423,35,São Paulo,SP,3514007,DOBRADA,150
3424,35,São Paulo,SP,3514106,DOIS CÓRREGOS,633
3425,35,São Paulo,SP,3514205,DOLCINÓPOLIS,78
3426,35,São Paulo,SP,3514304,DOURADO,206
3427,35,São Paulo,SP,3514403,DRACENA,488
3428,35,São Paulo,SP,3514502,DUARTINA,265
3429,35,São Paulo,SP,3514601,DUMONT,111
3430,35,São Paulo,SP,3514700,ECHAPORÃ,515
3431,35,São Paulo,SP,3514809,ELDORADO,1654
3432,35,São Paulo,SP,3514908,ELIAS FAUSTO,202
3433,35,São Paulo,SP,3514924,ELISIÁRIO,94
3434,35,São Paulo,SP,3514957,EMBAÚBA,83
3435,35,São Paulo,SP,3515004,EMBU DAS ARTES,70
3436,35,São Paulo,SP,3515103,EMBU-GUAÇU,156
3437,35,São Paulo,SP,3515129,EMILIANÓPOLIS,225
3438,35,São Paulo,SP,3515152,ENGENHEIRO COELHO,110
3439,35,São Paulo,SP,3515186,ESPÍRITO SANTO DO PINHAL,389
3440,35,São Paulo,SP,3515194,ESPÍRITO SANTO DO TURVO,194
3441,35,São Paulo,SP,3515202,ESTRELA D'OESTE,296
3442,35,São Paulo,SP,3515301,ESTRELA DO NORTE,265
3443,35,São Paulo,SP,3515350,EUCLIDES DA CUNHA PAULISTA,574
3444,35,São Paulo,SP,3515400,FARTURA,429
3445,35,São Paulo,SP,3515509,FERNANDÓPOLIS,550
3446,35,São Paulo,SP,3515608,FERNANDO PRESTES,170
3447,35,São Paulo,SP,3515657,FERNÃO,101
3448,35,São Paulo,SP,3515707,FERRAZ DE VASCONCELOS,30
3449,35,São Paulo,SP,3515806,FLORA RICA,225
3450,35,São Paulo,SP,3515905,FLOREAL,204
3451,35,São Paulo,SP,3516002,FLÓRIDA PAULISTA,524
3452,35,São Paulo,SP,3516101,FLORÍNIA,226
3453,35,São Paulo,SP,3516200,FRANCA,606
3454,35,São Paulo,SP,3516309,FRANCISCO MORATO,49
3455,35,São Paulo,SP,3516408,FRANCO DA ROCHA,133
3456,35,São Paulo,SP,3516507,GABRIEL MONTEIRO,139
3457,35,São Paulo,SP,3516606,GÁLIA,356
3458,35,São Paulo,SP,3516705,GARÇA,556
3459,35,São Paulo,SP,3516804,GASTÃO VIDIGAL,181
3460,35,São Paulo,SP,3516853,GAVIÃO PEIXOTO,244
3461,35,São Paulo,SP,3516903,GENERAL SALGADO,494
3462,35,São Paulo,SP,3517000,GETULINA,677
3463,35,São Paulo,SP,3517109,GLICÉRIO,273
3464,35,São Paulo,SP,3517208,GUAIÇARA,277
3465,35,São Paulo,SP,3517307,GUAIMBÊ,218
3466,35,São Paulo,SP,3517406,GUAÍRA,1258
3467,35,São Paulo,SP,3517505,GUAPIAÇU,325
3468,35,São Paulo,SP,3517604,GUAPIARA,408
3469,35,São Paulo,SP,3517703,GUARÁ,362
3470,35,São Paulo,SP,3517802,GUARAÇAÍ,569
3471,35,São Paulo,SP,3517901,GUARACI,642
3472,35,São Paulo,SP,3518008,GUARANI D'OESTE,86
3473,35,São Paulo,SP,3518107,GUARANTÃ,462
3474,35,São Paulo,SP,3518206,GUARARAPES,956
3475,35,São Paulo,SP,3518305,GUARAREMA,271
3476,35,São Paulo,SP,3518404,GUARATINGUETÁ,753
3477,35,São Paulo,SP,3518503,GUAREÍ,568
3478,35,São Paulo,SP,3518602,GUARIBA,270
3479,35,São Paulo,SP,3518701,GUARUJÁ,145
3480,35,São Paulo,SP,3518800,GUARULHOS,319
3481,35,São Paulo,SP,3518859,GUATAPARÁ,414
3482,35,São Paulo,SP,3518909,GUZOLÂNDIA,252
3483,35,São Paulo,SP,3519006,HERCULÂNDIA,364
3484,35,São Paulo,SP,3519055,HOLAMBRA,66
3485,35,São Paulo,SP,3519071,HORTOLÂNDIA,62
3486,35,São Paulo,SP,3519105,IACANGA,547
3487,35,São Paulo,SP,3519204,IACRI,322
3488,35,São Paulo,SP,3519253,IARAS,401
3489,35,São Paulo,SP,3519303,IBATÉ,291
3490,35,São Paulo,SP,3519402,IBIRÁ,272
3491,35,São Paulo,SP,3519501,IBIRAREMA,228
3492,35,São Paulo,SP,3519600,IBITINGA,689
3493,35,São Paulo,SP,3519709,IBIÚNA,1058
3494,35,São Paulo,SP,3519808,ICÉM,362
3495,35,São Paulo,SP,3519907,IEPÊ,595
3496,35,São Paulo,SP,3520004,IGARAÇU DO TIETÊ,98
3497,35,São Paulo,SP,3520103,IGARAPAVA,468
3498,35,São Paulo,SP,3520202,IGARATÁ,293
3499,35,São Paulo,SP,3520301,IGUAPE,1979
3500,35,São Paulo,SP,3520400,ILHABELA,346
3501,35,São Paulo,SP,3520426,ILHA COMPRIDA,197
3502,35,São Paulo,SP,3520442,ILHA SOLTEIRA,653
3503,35,São Paulo,SP,3520509,INDAIATUBA,312
3504,35,São Paulo,SP,3520608,INDIANA,129
3505,35,São Paulo,SP,3520707,INDIAPORÃ,280
3506,35,São Paulo,SP,3520806,INÚBIA PAULISTA,87
3507,35,São Paulo,SP,3520905,IPAUSSU,210
3508,35,São Paulo,SP,3521002,IPERÓ,170
3509,35,São Paulo,SP,3521101,IPEÚNA,190
3510,35,São Paulo,SP,3521150,IPIGUÁ,136
3511,35,São Paulo,SP,3521200,IPORANGA,1152
3512,35,São Paulo,SP,3521309,IPUÃ,466
3513,35,São Paulo,SP,3521408,IRACEMÁPOLIS,115
3514,35,São Paulo,SP,3521507,IRAPUÃ,258
3515,35,São Paulo,SP,3521606,IRAPURU,214
3516,35,São Paulo,SP,3521705,ITABERÁ,1110
3517,35,São Paulo,SP,3521804,ITAÍ,1083
3518,35,São Paulo,SP,3521903,ITAJOBI,502
3519,35,São Paulo,SP,3522000,ITAJU,230
3520,35,São Paulo,SP,3522109,ITANHAÉM,602
3521,35,São Paulo,SP,3522158,ITAÓCA,183
3522,35,São Paulo,SP,3522208,ITAPECERICA DA SERRA,151
3523,35,São Paulo,SP,3522307,ITAPETININGA,1789
3524,35,São Paulo,SP,3522406,ITAPEVA,1826
3525,35,São Paulo,SP,3522505,ITAPEVI,83
3526,35,São Paulo,SP,3522604,ITAPIRA,518
3527,35,São Paulo,SP,3522653,ITAPIRAPUÃ PAULISTA,406
3528,35,São Paulo,SP,3522703,ITÁPOLIS,997
3529,35,São Paulo,SP,3522802,ITAPORANGA,508
3530,35,São Paulo,SP,3522901,ITAPUÍ,140
3531,35,São Paulo,SP,3523008,ITAPURA,302
3532,35,São Paulo,SP,3523107,ITAQUAQUECETUBA,83
3533,35,São Paulo,SP,3523206,ITARARÉ,1004
3534,35,São Paulo,SP,3523305,ITARIRI,274
3535,35,São Paulo,SP,3523404,ITATIBA,322
3536,35,São Paulo,SP,3523503,ITATINGA,980
3537,35,São Paulo,SP,3523602,ITIRAPINA,565
3538,35,São Paulo,SP,3523701,ITIRAPUÃ,161
3539,35,São Paulo,SP,3523800,ITOBI,139
3540,35,São Paulo,SP,3523909,ITU,641
3541,35,São Paulo,SP,3524006,ITUPEVA,201
3542,35,São Paulo,SP,3524105,ITUVERAVA,705
3543,35,São Paulo,SP,3524204,JABORANDI,273
3544,35,São Paulo,SP,3524303,JABOTICABAL,707
3545,35,São Paulo,SP,3524402,JACAREÍ,464
3546,35,São Paulo,SP,3524501,JACI,145
3547,35,São Paulo,SP,3524600,JACUPIRANGA,704
3548,35,São Paulo,SP,3524709,JAGUARIÚNA,141
3549,35,São Paulo,SP,3524808,JALES,369
3550,35,São Paulo,SP,3524907,JAMBEIRO,184
3551,35,São Paulo,SP,3525003,JANDIRA,17
3552,35,São Paulo,SP,3525102,JARDINÓPOLIS,502
3553,35,São Paulo,SP,3525201,JARINU,208
3554,35,São Paulo,SP,3525300,JAÚ,687
3555,35,São Paulo,SP,3525409,JERIQUARA,142
3556,35,São Paulo,SP,3525508,JOANÓPOLIS,374
3557,35,São Paulo,SP,3525607,JOÃO RAMALHO,415
3558,35,São Paulo,SP,3525706,JOSÉ BONIFÁCIO,860
3559,35,São Paulo,SP,3525805,JÚLIO MESQUITA,128
3560,35,São Paulo,SP,3525854,JUMIRIM,57
3561,35,São Paulo,SP,3525904,JUNDIAÍ,431
3562,35,São Paulo,SP,3526001,JUNQUEIRÓPOLIS,583
3563,35,São Paulo,SP,3526100,JUQUIÁ,813
3564,35,São Paulo,SP,3526209,JUQUITIBA,522
3565,35,São Paulo,SP,3526308,LAGOINHA,255
3566,35,São Paulo,SP,3526407,LARANJAL PAULISTA,384
3567,35,São Paulo,SP,3526506,LAVÍNIA,538
3568,35,São Paulo,SP,3526605,LAVRINHAS,167
3569,35,São Paulo,SP,3526704,LEME,403
3570,35,São Paulo,SP,3526803,LENÇÓIS PAULISTA,810
3571,35,São Paulo,SP,3526902,LIMEIRA,581
3572,35,São Paulo,SP,3527009,LINDÓIA,49
3573,35,São Paulo,SP,3527108,LINS,570
3574,35,São Paulo,SP,3527207,LORENA,414
3575,35,São Paulo,SP,3527256,LOURDES,114
3576,35,São Paulo,SP,3527306,LOUVEIRA,55
3577,35,São Paulo,SP,3527405,LUCÉLIA,315
3578,35,São Paulo,SP,3527504,LUCIANÓPOLIS,190
3579,35,São Paulo,SP,3527603,LUÍS ANTÔNIO,598
